client_id,score
17078,8.666908338641755e-06
12338,8.677370864848568e-06
12481,8.67757083731088e-06
13649,8.684755623936482e-06
4542,8.706229188230127e-06
17804,8.753067676411837e-06
16661,8.82229662924483e-06
8386,8.833610234405489e-06
18487,8.871323877851516e-06
16245,8.911938999055116e-06
2739,8.95799387191218e-06
4234,8.979546176032717e-06
12001,8.97961210402048e-06
8982,8.981917095796192e-06
19214,9.009388909578508e-06
10153,9.022130596489778e-06
13136,9.074898863706352e-06
19921,9.10727856094999e-06
12847,9.179819686761773e-06
3881,9.216866020940838e-06
16507,9.219714580049423e-06
12116,9.220841932013203e-06
10557,9.228889197259818e-06
5633,9.2531738211976e-06
6299,9.254103261573894e-06
1959,9.310602841568852e-06
2014,9.322408743613818e-06
12452,9.328170375511255e-06
8704,9.370311590172357e-06
268,9.389244183024428e-06
7348,9.409517269958128e-06
6118,9.45674427674776e-06
18663,9.491040661916669e-06
1987,9.552137737304014e-06
13315,9.595889289003265e-06
4318,9.614836298008012e-06
9887,9.679225464648613e-06
14261,9.68848699215889e-06
17237,9.705512097199368e-06
1062,9.719244438441982e-06
18983,9.7325142862126e-06
728,9.739778277460684e-06
2454,9.754228656591062e-06
15646,9.765968340272776e-06
11648,9.781626706610696e-06
17430,9.78587236623567e-06
4359,9.821106524916846e-06
6437,9.863308679079285e-06
14638,9.892145217404936e-06
13380,9.925093467455712e-06
9741,9.929740730225949e-06
11380,9.947515224484345e-06
3925,9.99621971125835e-06
12141,9.999874941654193e-06
16909,1.0025909842178398e-05
17799,1.0037984332819248e-05
5333,1.0042366303710564e-05
4172,1.007056255144379e-05
19837,1.0075248989972206e-05
17907,1.011125300693719e-05
10849,1.0115302392811672e-05
9195,1.0121802113748264e-05
5656,1.0129301982954972e-05
12742,1.013561442658258e-05
9127,1.0148303671515509e-05
2545,1.0150230906055143e-05
7963,1.017615660597378e-05
17736,1.0188265529926109e-05
7494,1.0188718688630888e-05
1472,1.0210797808215791e-05
11690,1.0212254772486426e-05
12849,1.0235980458798628e-05
3409,1.0239013054785258e-05
15642,1.0251496531204504e-05
10005,1.0287606048661522e-05
935,1.029017302962889e-05
2391,1.0301140841853297e-05
2197,1.03016134292567e-05
9770,1.0372777900762513e-05
19538,1.0390329455456325e-05
1400,1.0435575922517078e-05
510,1.0455619286240118e-05
2333,1.0488522095209624e-05
10639,1.0514422445833246e-05
13894,1.0538697904330357e-05
17650,1.0594672660440248e-05
15791,1.060234479593317e-05
6305,1.0616371175168958e-05
11934,1.0630776368595033e-05
18622,1.0694771101718412e-05
1957,1.0715271911568148e-05
5086,1.074096595682548e-05
15964,1.07510640272608e-05
9745,1.0784080882874824e-05
4539,1.0786818051524303e-05
10957,1.0801811440136877e-05
7270,1.0834624652513562e-05
4160,1.0852420334532269e-05
6228,1.0852548670046476e-05
10496,1.0922702975849244e-05
19931,1.0938196271898517e-05
4289,1.1018884097296205e-05
10656,1.1037943989101054e-05
4567,1.106427450964067e-05
790,1.107478174275888e-05
5556,1.1075698992104393e-05
19845,1.1080379300317387e-05
6584,1.109364867777367e-05
11492,1.1112436910073738e-05
19223,1.1127946361559967e-05
6084,1.114598631906461e-05
11355,1.1153176140116849e-05
18388,1.124656353529336e-05
14503,1.1266974242242473e-05
12178,1.126729157473758e-05
7315,1.131912663354874e-05
14650,1.1329401792246344e-05
14126,1.134058130790296e-05
8213,1.1359252839840748e-05
6765,1.138608551580921e-05
17354,1.1398869454729404e-05
17182,1.140860173122471e-05
6151,1.1412833814326427e-05
6285,1.1435538767954076e-05
11990,1.1440849402911216e-05
219,1.1469630409810467e-05
12736,1.1476305521641843e-05
17136,1.1478270210958378e-05
7404,1.1490859873922464e-05
5377,1.1500656281542596e-05
8214,1.1513286040102594e-05
16888,1.151480523492986e-05
4703,1.1532088450548547e-05
8894,1.1587050405624196e-05
10866,1.1601599065734266e-05
3325,1.16215856685859e-05
12022,1.1698444787749902e-05
12294,1.1732220851799307e-05
6227,1.1753672874201225e-05
13935,1.179085701225014e-05
15937,1.1813253050130304e-05
9175,1.1863809669161432e-05
15222,1.1884636304372638e-05
18866,1.195293107099324e-05
10110,1.2023382695977555e-05
19692,1.202897198828351e-05
2351,1.2046225228373317e-05
5889,1.2049820886550437e-05
16634,1.2074205588707349e-05
471,1.207440797470389e-05
16218,1.2093118377361662e-05
6253,1.2126207088113195e-05
3752,1.2138249556806263e-05
1232,1.2153364468935332e-05
948,1.2157392623246847e-05
6562,1.2170710749989652e-05
4267,1.2176688072203323e-05
1926,1.2210082350239756e-05
3718,1.221197083681582e-05
9431,1.2223502280170707e-05
9853,1.224640689576833e-05
8488,1.229992535176551e-05
13263,1.232402299262222e-05
11134,1.2335699878531936e-05
13440,1.2336073502538732e-05
7105,1.2352961331010855e-05
14118,1.23843944674675e-05
17195,1.2390608233723632e-05
19458,1.2454619513719224e-05
7090,1.246884819266966e-05
19787,1.250948250758771e-05
3261,1.2516600706638097e-05
3802,1.2550133105022896e-05
12013,1.256021822387505e-05
14626,1.2578578530709205e-05
7653,1.2580816233247588e-05
11701,1.2589099840827708e-05
2572,1.2610503381041968e-05
4619,1.2611155604456385e-05
14608,1.2633042857261772e-05
9924,1.2646821549677262e-05
14034,1.2669269582167563e-05
4978,1.2704832884837591e-05
426,1.2748232587970968e-05
10408,1.2754164002816265e-05
7912,1.2755785824670852e-05
4457,1.2767607479614013e-05
10019,1.282497097034218e-05
3252,1.2942629445484417e-05
16818,1.2974205358122778e-05
5723,1.2989704663032054e-05
15971,1.3006869597798237e-05
15772,1.3014901229822049e-05
12014,1.3072800513633896e-05
12853,1.3091668542921197e-05
3904,1.3110361481297804e-05
4996,1.3115721960158673e-05
18982,1.3126689951418629e-05
12549,1.3132504394104057e-05
1553,1.3134465077864298e-05
1122,1.3175603378254526e-05
8419,1.3198945212952968e-05
3378,1.3205581654224598e-05
2438,1.3239475775552253e-05
17397,1.3257419608950009e-05
761,1.3315169569827925e-05
640,1.333503597664533e-05
5048,1.3336538158122527e-05
18226,1.3356994692975604e-05
15324,1.3369078816086894e-05
15514,1.3388005917253811e-05
9922,1.3398562877877634e-05
12970,1.341600723376708e-05
1225,1.3417024198402128e-05
3850,1.341733803309576e-05
12100,1.3455878144476408e-05
2943,1.348160700014027e-05
17497,1.3491911578926816e-05
1984,1.3523493377713183e-05
4676,1.3528491495049324e-05
4166,1.3571953730229226e-05
18348,1.3631912278876093e-05
10383,1.3650824854587745e-05
16182,1.3662152088863388e-05
2282,1.3674134089801743e-05
4763,1.3691203842265871e-05
11397,1.3773759671747346e-05
19890,1.3774274146772006e-05
17462,1.3800042086853776e-05
16107,1.3817444337615355e-05
13642,1.3852462599142083e-05
19969,1.385935565684595e-05
10498,1.3860889416230187e-05
5612,1.3867871969325178e-05
14159,1.3901692260501275e-05
2081,1.3922482194851552e-05
9941,1.3951826468842023e-05
10982,1.3965161941841634e-05
10560,1.3983389115786049e-05
12433,1.4051476976926453e-05
13267,1.4063303948158176e-05
15240,1.4072192345405574e-05
342,1.4089603863967626e-05
13337,1.4097748904622308e-05
14224,1.410094940022585e-05
2540,1.4107140201062029e-05
19049,1.4111686614753898e-05
18468,1.4159692987997537e-05
12539,1.4184763335936191e-05
12152,1.4193838064630349e-05
1214,1.420551584139776e-05
529,1.4243381932801313e-05
19073,1.4276427525222378e-05
4914,1.4297541941964248e-05
19559,1.430471999416461e-05
2336,1.4428385674841808e-05
2928,1.4429981491762468e-05
2072,1.4433022298911456e-05
1512,1.4437034408174998e-05
10559,1.4456436741062374e-05
11655,1.445790186605875e-05
19177,1.449092721588228e-05
13185,1.4505932548120193e-05
16195,1.4553961988285823e-05
14617,1.45766678224558e-05
6201,1.460657124371548e-05
17336,1.4653474083255836e-05
17788,1.4659137005162304e-05
14236,1.46801114450129e-05
19308,1.468184300581637e-05
17545,1.4719975009371028e-05
8000,1.4721049024092488e-05
145,1.47380163519055e-05
18535,1.4744441848020977e-05
14249,1.4750534652058264e-05
15353,1.4752575970363789e-05
2204,1.475313604755654e-05
2154,1.4773615846285312e-05
9134,1.4776658660450826e-05
541,1.4814967914734828e-05
93,1.48414708005703e-05
17647,1.4900004912220324e-05
18049,1.4930772454571205e-05
11302,1.4969995845647886e-05
17631,1.501205871798361e-05
11468,1.5027952762732137e-05
16533,1.5029556350081288e-05
9161,1.5067190982234987e-05
19550,1.506979804269144e-05
9895,1.5118784820861036e-05
5624,1.515546396239083e-05
10396,1.5172778729250922e-05
812,1.519862131828928e-05
8438,1.527800351286638e-05
19388,1.5287711475398627e-05
18182,1.529669865802248e-05
15880,1.5334962327745342e-05
18362,1.5341527227518345e-05
8006,1.5342669556687214e-05
2792,1.5353236891039276e-05
5646,1.5355904097301196e-05
607,1.5394311544078084e-05
553,1.5404420215072523e-05
13527,1.544547809093648e-05
13773,1.5484970926593237e-05
15510,1.551098546609949e-05
15852,1.5522052432990538e-05
17851,1.5529752541810554e-05
936,1.556899174258694e-05
14300,1.558707351838678e-05
15427,1.561226753233856e-05
1238,1.5629086014844846e-05
18678,1.5657791391838156e-05
14020,1.5658556711671125e-05
19484,1.566305622783495e-05
7337,1.5668687933493282e-05
9930,1.5671915231063354e-05
15288,1.5708577422927133e-05
11555,1.57501674807634e-05
9252,1.5828028143058743e-05
987,1.584491068153356e-05
9846,1.5871076070229743e-05
17469,1.587489675512536e-05
10312,1.5877796978997856e-05
10736,1.588630366926946e-05
17202,1.5892770050331032e-05
18408,1.5894243936067008e-05
19187,1.5906652483181888e-05
55,1.591883496710564e-05
16759,1.5919602018252237e-05
14539,1.5966485477358922e-05
15333,1.6040249756906456e-05
1107,1.605706383360914e-05
10037,1.6067493223790064e-05
838,1.6113796582169188e-05
10240,1.6121882116035155e-05
18445,1.6148580154361423e-05
14501,1.616010511223893e-05
5068,1.617194999284652e-05
12717,1.6190962518494282e-05
6695,1.6214820519328826e-05
1106,1.6229298214596402e-05
14297,1.6229805264698967e-05
4102,1.6244156719019163e-05
14394,1.6257833661604535e-05
3834,1.6262616165517115e-05
15422,1.626740889415014e-05
1633,1.627889771572349e-05
4099,1.6281626451469565e-05
11026,1.6315557013189163e-05
2051,1.6324550611811e-05
3368,1.6331638757396274e-05
18912,1.6332349670899974e-05
3559,1.6393927522779715e-05
5325,1.6404853969716577e-05
14947,1.6406903854193678e-05
19948,1.6414644079031803e-05
18469,1.6421268374953636e-05
1078,1.6421914177448104e-05
10568,1.6432769217459285e-05
1440,1.6444013119176007e-05
13466,1.6502176974109953e-05
15285,1.6503135028944068e-05
9275,1.6508726419495e-05
378,1.6515794764030626e-05
9642,1.6550840594832828e-05
12949,1.6593351584263688e-05
16886,1.6594338291752264e-05
14588,1.660973223442793e-05
16096,1.6632063221208538e-05
5867,1.665088488935822e-05
8155,1.668154208346357e-05
6284,1.6687387603884117e-05
19868,1.6687459757984848e-05
2693,1.6713561761170788e-05
4642,1.6801809372049658e-05
14087,1.6804545857433324e-05
8691,1.683800218473852e-05
18270,1.685868170612101e-05
16683,1.6883601035017973e-05
823,1.690797643695202e-05
17350,1.6911179798745477e-05
13278,1.6923667714252583e-05
9713,1.6926402250557936e-05
15191,1.6977487723350524e-05
17960,1.6985283902010768e-05
4214,1.7020534642302702e-05
10663,1.704231241762819e-05
7389,1.7064276373414827e-05
15454,1.7114422695233683e-05
8252,1.7116194379856395e-05
15870,1.715634586351015e-05
12456,1.7163416515364792e-05
9183,1.718853941455435e-05
7661,1.719159627628401e-05
12117,1.7217851408746536e-05
18925,1.7251798649922544e-05
14051,1.730909538882013e-05
11799,1.731069620700376e-05
17730,1.7329932890435657e-05
12244,1.734647010259883e-05
4945,1.7349895244238736e-05
18604,1.738372638365234e-05
11843,1.7495250933040705e-05
15007,1.7512107571319573e-05
18586,1.7563458978342076e-05
8764,1.7586736485698166e-05
407,1.7607635073991018e-05
2352,1.7609191038153596e-05
8532,1.7615300862705053e-05
297,1.7634310479208794e-05
7757,1.769200212063707e-05
6360,1.7700642675169108e-05
9416,1.7701913991724538e-05
12438,1.7704769270803246e-05
17278,1.7705228384327052e-05
242,1.7707050068827436e-05
5793,1.775372036898977e-05
18524,1.776850655860654e-05
1080,1.7778129377342788e-05
1817,1.7824155547152745e-05
6698,1.784558444812462e-05
3003,1.7860145008757767e-05
15390,1.786438826131849e-05
8890,1.7870631069131762e-05
17795,1.7878779678617158e-05
3043,1.7918393464912548e-05
19706,1.7950714254735786e-05
8643,1.8004905606219445e-05
11327,1.8011271629546452e-05
6929,1.8054551888442024e-05
9514,1.805738988731127e-05
5816,1.807996482719728e-05
4218,1.8108125271047235e-05
18783,1.813474366032965e-05
7023,1.814345690590744e-05
5536,1.8159307135133912e-05
18386,1.8186368712869564e-05
10144,1.8202038844561143e-05
7328,1.820984185052896e-05
6714,1.8230267531148595e-05
8379,1.826701322700279e-05
2108,1.827297657318061e-05
5859,1.830004682098073e-05
17101,1.8352126566682448e-05
6068,1.837793316776386e-05
425,1.8438326754597072e-05
10180,1.844590290131545e-05
15451,1.845349858983481e-05
10872,1.8533477234996076e-05
12254,1.8535962493315627e-05
10465,1.854528347262673e-05
730,1.8556440146448453e-05
5023,1.8582041986745595e-05
11115,1.862062994881328e-05
4184,1.862690304242036e-05
406,1.863136366550761e-05
15541,1.865875121106438e-05
15984,1.8660414942683987e-05
9455,1.8665953535182835e-05
17606,1.867313339367734e-05
6518,1.8675770117506217e-05
1750,1.8679371058948235e-05
5819,1.86909817667714e-05
643,1.8748115546694443e-05
3346,1.87799817186828e-05
11455,1.8786456620520444e-05
11304,1.878794669052897e-05
1520,1.881018784073351e-05
16975,1.8839293279934565e-05
12015,1.886516730429045e-05
12202,1.886607069370135e-05
1412,1.8897180804269165e-05
9010,1.891950701532589e-05
8079,1.8971046377247805e-05
16572,1.8977332177907747e-05
18878,1.9007836863137157e-05
17217,1.9017712753442195e-05
9069,1.9049002836806013e-05
1624,1.9051860630653455e-05
6945,1.9054464656396616e-05
9055,1.9062068681643057e-05
16503,1.908406140303262e-05
8421,1.910222957741531e-05
12222,1.9115932850118257e-05
18988,1.912328786248504e-05
5275,1.913053225826441e-05
18383,1.914026732112499e-05
19656,1.914155267828923e-05
17235,1.9177198704199385e-05
19687,1.9236558529593435e-05
381,1.9300633323472328e-05
11108,1.934834801857172e-05
11736,1.940076209108001e-05
2567,1.9411164876276756e-05
387,1.944650495448456e-05
12132,1.946109032368158e-05
2340,1.948551525070175e-05
9509,1.95108793373035e-05
5201,1.959600358864176e-05
11832,1.9613753286652853e-05
16430,1.9635343563896368e-05
2098,1.964382141547986e-05
15560,1.9660964698966247e-05
10395,1.9667358201991577e-05
17185,1.967076667785234e-05
12750,1.9732977075562985e-05
806,1.9744351624597385e-05
18499,1.976646856765732e-05
13968,1.9792123885927138e-05
12916,1.9802895770976517e-05
6928,1.9829300806456383e-05
12708,1.9868234303116626e-05
4330,1.9895579094559782e-05
7392,1.9904013542104732e-05
12716,1.992511669094947e-05
17357,1.9945897519745823e-05
12752,1.995098809742267e-05
7130,1.9954904053028367e-05
16512,1.9962190352291275e-05
15164,1.997876081302607e-05
3047,2.004271954617435e-05
7345,2.007710122162689e-05
11702,2.0095630702787763e-05
12981,2.011616412165293e-05
16262,2.01392483635431e-05
2383,2.01870399376396e-05
9364,2.018872701929915e-05
19662,2.019852932593996e-05
13371,2.0198576279208603e-05
4489,2.020555334089322e-05
2286,2.0206885982027184e-05
13084,2.0212050243799683e-05
14024,2.0244621780372745e-05
6791,2.0246630244575267e-05
1324,2.03505444499012e-05
16518,2.0365203814046985e-05
1481,2.036942790053277e-05
731,2.038733413357361e-05
11603,2.0391442023291584e-05
4800,2.04005290676582e-05
16929,2.042663821887187e-05
10134,2.0442447440580577e-05
10666,2.0461179483117648e-05
9460,2.047824870388823e-05
848,2.0488626888617125e-05
17990,2.0582288306681355e-05
17828,2.061754850934563e-05
5897,2.0622994913788572e-05
16116,2.0639810994376188e-05
11734,2.0703780506389264e-05
14325,2.0774635056108904e-05
17172,2.0776455853775635e-05
2636,2.0818513461725865e-05
18573,2.0900425546807255e-05
9273,2.092426863328891e-05
18721,2.0935217774842056e-05
19569,2.0946001711514928e-05
10801,2.096826777789064e-05
13929,2.100052987012208e-05
14428,2.1003158697974757e-05
11865,2.102093535914053e-05
5790,2.1042767641244176e-05
6060,2.1069743188334784e-05
19980,2.108151424730823e-05
9220,2.1120932271487972e-05
19944,2.116294938939708e-05
2653,2.1166893948911614e-05
10393,2.119595652638403e-05
5345,2.121770345853081e-05
11441,2.1286441551932288e-05
3395,2.129441104698136e-05
18008,2.132729028474676e-05
10879,2.1332258814590065e-05
13338,2.133592486195401e-05
13424,2.1397667313455035e-05
5654,2.1417205407969732e-05
4315,2.1476777527025656e-05
13614,2.151267725445189e-05
5161,2.1605177560744317e-05
11586,2.160876378047508e-05
14419,2.163052444934481e-05
6723,2.164182981685332e-05
17280,2.1672423127316678e-05
9904,2.176118936225275e-05
8695,2.1847545865272643e-05
8854,2.185755585171868e-05
1252,2.1860253566970217e-05
17659,2.1892312689112013e-05
2638,2.192020728928469e-05
14957,2.195356600846093e-05
12655,2.196079789804562e-05
11782,2.202607015466427e-05
13685,2.204275662842408e-05
1390,2.2047367583741837e-05
4401,2.212303075877556e-05
13209,2.214125431572856e-05
16049,2.2141542333718397e-05
81,2.214954717693447e-05
1665,2.2173779348015786e-05
12347,2.219597820745864e-05
14195,2.224320651348964e-05
7273,2.2270319808283742e-05
8856,2.231854584275085e-05
12865,2.238796132596433e-05
14292,2.239078339997537e-05
17074,2.2415377051848644e-05
12467,2.2436386571906345e-05
3242,2.2452254173081905e-05
12718,2.2458302717782716e-05
6697,2.2496724363749094e-05
9004,2.249747038082986e-05
4419,2.2511546439528143e-05
10834,2.2523063388737484e-05
2584,2.2524139070561036e-05
10544,2.2564579386142175e-05
6896,2.2633670138104048e-05
18069,2.2647569789897707e-05
19567,2.2658383432265663e-05
5354,2.267839271298332e-05
13200,2.2690549435718e-05
203,2.26972296294015e-05
18768,2.2788598034117103e-05
10342,2.2820283697965085e-05
5233,2.290608570249968e-05
17227,2.2915699227045595e-05
9954,2.3032340555107723e-05
6383,2.306158481741376e-05
17272,2.314939582423458e-05
19413,2.3159119324763798e-05
7149,2.31650773380282e-05
7390,2.321881123064853e-05
14773,2.322070319204385e-05
9679,2.323387812705963e-05
6827,2.328520726273929e-05
6870,2.3299590732930327e-05
18498,2.3303261038118137e-05
2139,2.340780529669889e-05
4097,2.3433431231285876e-05
3650,2.345817150087044e-05
10821,2.3458361768667677e-05
969,2.349610279722765e-05
5906,2.3552706150111056e-05
15122,2.358048110707348e-05
13454,2.358485324847642e-05
7181,2.3608216816319203e-05
16735,2.3660990750402116e-05
5194,2.37579678706224e-05
17746,2.3798771858620497e-05
