client_id,score
976,4.89642118693365e-05
12694,4.898170975899657e-05
2383,4.901072238704472e-05
4833,4.90974143505252e-05
7664,4.943132017781623e-05
4182,4.977011960809085e-05
14292,4.996900298532814e-05
17721,5.0032676578995314e-05
723,5.02564203302207e-05
8267,5.029905175172547e-05
7737,5.088620704059573e-05
12255,5.101729512397679e-05
6790,5.107868798042821e-05
18544,5.125135131889284e-05
16652,5.132672798239076e-05
19081,5.154241243005778e-05
13561,5.162310051309667e-05
12289,5.239299120810795e-05
12910,5.25162055849535e-05
3658,5.258553182613505e-05
10972,5.269531845317182e-05
12579,5.3195195950210113e-05
9448,5.320902267430641e-05
4445,5.328793545106567e-05
9962,5.329578066681714e-05
16187,5.362475609651046e-05
12089,5.408107645143169e-05
4622,5.4268352568987456e-05
14804,5.477735904180955e-05
3399,5.496961446755618e-05
3804,5.498007602704008e-05
17622,5.499279719796079e-05
17741,5.501836418272358e-05
5028,5.543494803257935e-05
12691,5.550945970706868e-05
10595,5.5652214621053096e-05
14900,5.581180225304559e-05
5124,5.60456305282439e-05
14325,5.618030558527749e-05
10878,5.652001391243975e-05
16436,5.676076806169066e-05
5515,5.691216120013572e-05
4668,5.73334774762755e-05
12096,5.7455542600545534e-05
7745,5.749418305588583e-05
8736,5.753926468296714e-05
10804,5.761661273750628e-05
4320,5.767592349872622e-05
2956,5.771045805283438e-05
1182,5.778054438370389e-05
15957,5.783026859534439e-05
6707,5.8665621565733706e-05
15839,5.8891747845338e-05
18013,5.933943020217305e-05
11345,5.951027479281054e-05
14377,5.953716217061852e-05
17473,5.997342044044231e-05
5023,6.00747476183752e-05
14918,6.015943391928961e-05
10385,6.024826062611161e-05
19336,6.0447849093537565e-05
6167,6.050171888960751e-05
6510,6.061264360835791e-05
2258,6.087142927388234e-05
17773,6.121756791721207e-05
7831,6.161346665754915e-05
7185,6.167436760086946e-05
16612,6.182274317087996e-05
8999,6.189182906143958e-05
13238,6.205892708282675e-05
5297,6.262378511227234e-05
6712,6.26921242026681e-05
4171,6.288458222888857e-05
1037,6.34120477886899e-05
11653,6.356408272091159e-05
11120,6.415586742457057e-05
4933,6.42421663457225e-05
6154,6.437851281938972e-05
4917,6.446687244751686e-05
12541,6.47367148492923e-05
12009,6.492383049846175e-05
17899,6.508791395652463e-05
8511,6.523027975760838e-05
18015,6.545929160719821e-05
13926,6.58059148283669e-05
18211,6.581147977962622e-05
6989,6.585738147454381e-05
7313,6.616363563543929e-05
6288,6.63424382910576e-05
13551,6.637341622441235e-05
19329,6.63864914460159e-05
9196,6.695896146017336e-05
12643,6.696796140418365e-05
7998,6.707531864036803e-05
18896,6.714297428245224e-05
14917,6.727242864289025e-05
5444,6.729534477811891e-05
11052,6.769190398194491e-05
14960,6.773826132895742e-05
3811,6.774220384305835e-05
5298,6.792146669235845e-05
9483,6.803911889027798e-05
1818,6.807131512786821e-05
15054,6.811197610374967e-05
14211,6.814814444289326e-05
16223,6.830390447740968e-05
6432,6.885611252725904e-05
19678,6.890731165066001e-05
17795,6.936288155081632e-05
14882,6.944585365981358e-05
17905,6.956578123741686e-05
2320,7.004953613368627e-05
17433,7.006285604035794e-05
4887,7.017661950291617e-05
15510,7.025115039876152e-05
4528,7.036989370155817e-05
14152,7.052595908826662e-05
5188,7.067678841319894e-05
12165,7.073582948417177e-05
15925,7.077896579401119e-05
2011,7.09789582246355e-05
16215,7.112077500309712e-05
8920,7.112704865987329e-05
6758,7.123725997142382e-05
19756,7.123880169180132e-05
19672,7.135112417385021e-05
15165,7.143400486463301e-05
4177,7.150836513782046e-05
9144,7.151214148355708e-05
19799,7.17102605568369e-05
7063,7.183380789097482e-05
19526,7.224715877510229e-05
377,7.231096206405157e-05
8243,7.231918587230618e-05
13242,7.234682962016101e-05
18617,7.238747484482822e-05
17484,7.238763975571207e-05
2386,7.262608460485431e-05
11414,7.26353029271577e-05
6495,7.280987517873187e-05
10824,7.294894897674532e-05
1867,7.297117282790886e-05
9214,7.325945870254849e-05
19291,7.326549074352886e-05
10479,7.336385633507493e-05
19084,7.342620452006553e-05
10950,7.354700916281651e-05
7743,7.371653947708071e-05
11849,7.373771279856972e-05
10730,7.382476432053587e-05
265,7.415645191261359e-05
11675,7.426949585202882e-05
17933,7.427734515174381e-05
6476,7.433009199976951e-05
1330,7.440224569465521e-05
15672,7.446246350501397e-05
6308,7.447470405560687e-05
3584,7.456999989991305e-05
4230,7.468134395169347e-05
18917,7.49957959150497e-05
2243,7.513088103316291e-05
19145,7.514569435395065e-05
10719,7.552227131465209e-05
18300,7.587104564193338e-05
260,7.589564135836367e-05
11509,7.658964028763072e-05
13034,7.663631850083529e-05
3607,7.66633460948215e-05
5226,7.69478178226275e-05
3705,7.6966398073728e-05
5941,7.75932752503821e-05
9249,7.761797162759885e-05
7697,7.784650266971851e-05
16880,7.787569155751371e-05
11324,7.806317454298246e-05
13839,7.824363434995317e-05
18253,7.82495181146438e-05
5726,7.839910806419117e-05
10109,7.845807203215254e-05
15407,7.855630259127315e-05
8350,7.881702486863435e-05
8065,7.918031260967093e-05
5410,7.95430210235362e-05
2215,7.957755413479885e-05
2569,7.98751580584767e-05
370,7.999287197155136e-05
14513,8.016953530744851e-05
16197,8.026314645364153e-05
0,8.054435019974258e-05
9531,8.05809690096281e-05
13853,8.061157702901958e-05
17372,8.07427609986244e-05
14945,8.077368747243863e-05
13543,8.078697012068956e-05
14191,8.153462871399987e-05
2534,8.153853084255808e-05
4172,8.156204159327653e-05
1177,8.159625562028813e-05
4211,8.169999629133874e-05
1725,8.180960012164087e-05
6856,8.191978940201351e-05
19642,8.202517743198477e-05
5752,8.20603024316803e-05
12682,8.230726018829887e-05
15617,8.257297252093613e-05
17981,8.258875391046951e-05
15654,8.268069820805204e-05
3305,8.326267792290075e-05
17942,8.355590810638511e-05
19478,8.361600070987299e-05
9105,8.369814475704207e-05
12249,8.379724932613765e-05
3732,8.427134616650313e-05
9765,8.435226507365989e-05
17830,8.457270065911054e-05
325,8.463408033146587e-05
8362,8.49268504980891e-05
8787,8.553191755264396e-05
19589,8.555933360912006e-05
9100,8.559055532695362e-05
12444,8.562151747231332e-05
15984,8.602492889867341e-05
5088,8.614443802333964e-05
12987,8.655468828853483e-05
11008,8.662168760814933e-05
14134,8.669822555721074e-05
14535,8.677964815491005e-05
9902,8.707333766958986e-05
4539,8.737794317612561e-05
9968,8.760088321602313e-05
19824,8.765153085967694e-05
6805,8.771379393936485e-05
5201,8.779140391676513e-05
1266,8.783242235899108e-05
1662,8.811757134365014e-05
15584,8.815120039448695e-05
19675,8.831842902997446e-05
11130,8.856829570706114e-05
12600,8.885005732196687e-05
4898,8.897491735798941e-05
6547,8.899663517203095e-05
18948,8.91521622285331e-05
13796,8.92639898591556e-05
12095,8.929506371580874e-05
14519,8.942769777205057e-05
11889,8.954704297625922e-05
82,8.959521207705873e-05
7864,8.979461525630242e-05
5069,9.015739351730808e-05
1925,9.047421024017844e-05
6069,9.065872088748382e-05
10769,9.069682777314364e-05
5074,9.073423707589313e-05
16062,9.084811290993724e-05
11974,9.098064837514856e-05
17125,9.11617021365284e-05
14020,9.12901220100352e-05
2790,9.152445827935592e-05
7892,9.15277407659585e-05
14081,9.15390478696426e-05
12438,9.155021186858836e-05
3555,9.164604050236888e-05
9587,9.181339905079956e-05
14004,9.19399477342637e-05
4003,9.202744979393424e-05
4503,9.236243889772248e-05
615,9.24372703400117e-05
16777,9.25468566021491e-05
14286,9.264206718749016e-05
18366,9.273834016094914e-05
14941,9.30131802270645e-05
15692,9.302154290531696e-05
1509,9.311799485533484e-05
6720,9.342264352848917e-05
6503,9.343542966068906e-05
19487,9.356151512013686e-05
12055,9.361529102249158e-05
16626,9.37960123376084e-05
1332,9.389554344172938e-05
13387,9.39471959683293e-05
14369,9.421542510541064e-05
3513,9.423556622991664e-05
1303,9.453169329860056e-05
3902,9.453461739459202e-05
18245,9.459933353790324e-05
15065,9.462110548176052e-05
6430,9.474809056128568e-05
14440,9.479832840531344e-05
17023,9.480544222832678e-05
8066,9.493921057151948e-05
13557,9.504706667087364e-05
4112,9.510697955319516e-05
8591,9.519291641461724e-05
12605,9.523623032340716e-05
16465,9.530511532652173e-05
8339,9.531832120646312e-05
14306,9.53857316915708e-05
15575,9.569661428255424e-05
8296,9.638824513407635e-05
16245,9.640140936612264e-05
9404,9.64930681654067e-05
4394,9.663428556331514e-05
7067,9.67049199015271e-05
11803,9.72301046337089e-05
9983,9.724594655678207e-05
9841,9.733084144282682e-05
8016,9.768135644933769e-05
12333,9.768618397440776e-05
14727,9.795745016407865e-05
6662,9.840553946617071e-05
14530,9.859463902533274e-05
17624,9.861684649749434e-05
16133,9.864156800728448e-05
12105,9.88089616818662e-05
13465,9.890173768719252e-05
14002,9.899231415636316e-05
11600,9.9013048610659e-05
13774,9.901353078010044e-05
12396,9.91591028237523e-05
815,9.932578839517594e-05
16897,9.977743565724676e-05
2245,0.0001004801126572
16077,0.0001007068633634
12970,0.0001007419693809
11055,0.0001008034132636
10338,0.0001011676720424
1740,0.0001013735012474
14524,0.0001014422214152
16430,0.0001015104640757
18161,0.0001015112676723
1617,0.0001015179971897
16087,0.0001016985648576
16476,0.000102195025727
2605,0.0001023097319442
2259,0.0001024523471693
14140,0.0001025636845988
11357,0.0001026185954129
7994,0.0001026217478289
8406,0.0001027966340276
1667,0.0001029195130007
18932,0.0001030579743142
1563,0.000103266795134
3164,0.0001034765131501
18032,0.0001036014540262
11963,0.0001036468431328
4819,0.0001040652269608
6486,0.0001041042090356
13827,0.0001043383416157
8075,0.0001044838212689
19068,0.0001046259565814
6874,0.0001046575513624
13154,0.0001048172710688
3845,0.0001048330965689
14392,0.0001048465431801
1153,0.000105484264556
12574,0.0001055399581819
11593,0.0001055408772167
3006,0.0001062854361886
3096,0.0001062928756381
15735,0.0001064072350573
9829,0.00010683044166
16030,0.0001070570493733
4649,0.0001070875247338
16175,0.0001071874230387
12652,0.0001073528267795
15271,0.0001073558519267
796,0.0001075898554764
13580,0.0001076114234326
683,0.0001077517713953
1035,0.0001081362110503
17860,0.0001081426369966
11369,0.0001082003355215
7031,0.0001084516503925
6114,0.000108789575902
18172,0.0001088167905602
3708,0.0001089937474618
3128,0.000109079035516
18800,0.0001091903637575
8670,0.0001093158594594
10818,0.0001095059806705
9611,0.0001095272251834
500,0.0001096828673761
6454,0.0001102621612776
17712,0.0001104346729637
13573,0.000111135305381
19505,0.0001112379715732
7947,0.000111301903227
8962,0.0001115899418446
3792,0.0001116917946209
19481,0.0001121124516434
11206,0.0001123103749583
8191,0.0001124443599319
5697,0.0001124999398774
18031,0.0001127020544296
2855,0.0001127126103965
11966,0.0001127484698044
2470,0.0001127938078305
14963,0.0001129678468796
532,0.0001131034033886
1776,0.0001131613767211
14763,0.0001133107478084
10356,0.0001133358653954
2719,0.0001133759552744
19878,0.0001133995523214
12524,0.0001136231423315
17118,0.0001137041335794
19727,0.0001138309924261
19416,0.0001139564619225
15577,0.0001139670105611
2236,0.0001140209616405
12969,0.0001143099614719
14409,0.0001143473949842
8589,0.0001145219248115
4974,0.0001146528239992
5819,0.000114734206296
3019,0.0001149871980675
14358,0.0001150266374897
12577,0.0001151023162968
18788,0.0001152175006147
14500,0.000115250656927
6017,0.0001152559015093
5664,0.000115312300539
2082,0.0001155881091824
17249,0.0001156602615085
15026,0.0001156898684735
12063,0.0001157703957338
19938,0.0001160107121274
12434,0.0001160121294492
13173,0.0001163941030989
1847,0.0001164065223842
18002,0.0001165544015013
11937,0.000116590818885
14544,0.0001166642955271
453,0.0001167300174136
10011,0.0001170264525172
14263,0.0001173426491682
15917,0.0001173960732653
6966,0.0001177500911224
14527,0.0001178849941801
19437,0.0001181325406264
18990,0.0001185492706444
7583,0.0001189304779187
754,0.0001189623910725
15897,0.0001191882883088
16565,0.0001193912705797
14642,0.0001193924615222
1155,0.0001196285023149
16922,0.0001196931464441
463,0.0001200802752953
14410,0.0001201976523302
10053,0.0001202429030866
16361,0.0001202957846824
9090,0.0001203626662996
8521,0.0001203711774975
11631,0.0001204473297769
9941,0.0001205507759623
7392,0.0001205888618283
16344,0.0001205961964776
8990,0.000120814500001
1209,0.0001211960678367
4884,0.000121297873781
4908,0.0001213848996039
8205,0.0001213969295327
19085,0.0001214477362286
1495,0.0001215189306796
3774,0.0001215413225287
3561,0.0001215815858314
1812,0.000121775519896
12493,0.0001218584930681
15744,0.0001219483700706
19745,0.0001220721846888
3036,0.0001222266587532
11157,0.0001222499843227
19018,0.0001223077947428
7435,0.0001223081511352
3873,0.0001224279751238
11137,0.0001226015218789
6768,0.0001229812862704
8095,0.0001230017213724
18084,0.0001233183621675
34,0.0001233644696102
4347,0.0001236287879897
5312,0.0001238313462082
1462,0.0001240046300061
13647,0.0001240123348175
16237,0.0001241819518236
10417,0.0001242305692331
11323,0.0001245060784442
10646,0.0001245758876837
10004,0.0001246346100567
9329,0.0001246898191253
18052,0.0001247304894699
797,0.0001247739843695
1779,0.0001248699858429
2671,0.0001249289118785
1140,0.00012495752778
4578,0.0001249835664843
16379,0.0001250413596434
931,0.0001250585649311
3228,0.0001250705653528
16286,0.0001252072772826
18976,0.0001256625409245
13704,0.0001259414001228
11698,0.0001260061187949
11109,0.0001260463028787
13337,0.0001263761120757
8360,0.0001265985293098
10141,0.0001266180481593
15816,0.0001268206662047
19716,0.0001269616290366
11659,0.0001274824045228
18312,0.0001278589059604
13323,0.0001279111608562
10377,0.0001280703902029
15619,0.0001282703039727
2246,0.0001285422409885
9167,0.0001286603374233
4851,0.0001286947654898
14700,0.0001286983995458
4280,0.0001287818057129
6331,0.0001288019903066
5676,0.0001290027973087
923,0.0001290218442027
13864,0.0001290325441706
10156,0.0001290699161433
7175,0.0001290780961753
5342,0.0001290809737885
9563,0.000129206447877
15073,0.0001293166628527
12861,0.0001293222332759
14994,0.0001295549410409
13501,0.0001296369490702
12029,0.0001296449546828
15622,0.0001296697965448
10443,0.000129882174359
9348,0.000130149318321
1089,0.0001301553518706
3529,0.0001302117820158
11817,0.0001303078696
6572,0.0001305068956975
7110,0.0001307458308467
11507,0.0001308206098768
14432,0.0001308531054146
1050,0.0001309132355315
2445,0.0001310019099344
5057,0.0001314353023427
14481,0.0001316271012025
13940,0.0001316468794543
4952,0.0001323098643582
19869,0.0001323544516069
15145,0.0001323817180291
7587,0.0001324634615457
3787,0.0001324806596122
9505,0.0001326539080457
16363,0.0001327563610242
2126,0.0001327635012628
1329,0.000132796371358
7073,0.0001328065795708
8890,0.0001328412030532
9360,0.000133026647426
1366,0.0001330747394689
12205,0.0001331904970415
15061,0.000133227887731
6803,0.0001332871171202
18891,0.0001333068765822
6722,0.0001334984329912
10749,0.0001336906201261
3657,0.0001337473326317
10506,0.000133812180275
15682,0.0001338877343509
19091,0.0001339139851795
2453,0.0001339960120967
7528,0.000134053772053
1483,0.000134143611668
6010,0.0001343838231484
11620,0.0001343970932308
16358,0.0001345272995842
3307,0.0001348560601948
5173,0.0001349572780466
7760,0.000135003024939
17120,0.0001351792960095
14609,0.0001352146088298
18051,0.0001355038914552
1434,0.0001355118118634
1742,0.0001355763014479
13523,0.0001357191222525
7961,0.0001358041784556
13921,0.0001358631514736
8784,0.000136050203317
8303,0.0001360590233239
6259,0.0001361866030121
8393,0.000136212456616
14858,0.0001363360123892
4305,0.0001363506385911
15867,0.0001366395502158
3238,0.0001367080866311
7299,0.0001372630766221
5918,0.0001373703031864
12223,0.0001376433095882
14289,0.0001377572934639
13205,0.0001379099671971
3427,0.0001379678533248
3425,0.0001383195695967
16767,0.0001383363936889
19177,0.0001383401710488
18076,0.000138340315951
18025,0.0001383538137272
10868,0.0001384699100542
6386,0.0001387763982998
10671,0.0001390241740589
38,0.0001390756704706
13965,0.0001391291903604
14911,0.0001392983448555
10920,0.0001393776777258
14703,0.0001394149721742
8819,0.0001394371322019
15808,0.0001395817692032
3538,0.0001396187773171
7662,0.0001397751585587
9676,0.0001399989112456
17922,0.0001400643068291
17064,0.0001403838208125
262,0.0001405918006885
3402,0.0001406203803897
5793,0.0001409646653475
3213,0.0001413018150387
7601,0.0001413763499984
16823,0.0001414406809199
17432,0.000141829844753
8021,0.0001418853201608
18749,0.0001419555561036
18205,0.0001419883592206
18511,0.000142328193537
8667,0.0001423477233696
8002,0.0001425734407021
3729,0.0001427187785391
14089,0.0001427738903066
17218,0.0001430066146924
17359,0.0001430729878307
8214,0.0001431039402984
13408,0.000143115892976
7520,0.0001432608800176
18431,0.0001433847247911
7935,0.0001436931789716
6738,0.0001439481609803
1095,0.0001442798523308
2955,0.000144606087652
10791,0.0001447120021552
12740,0.0001447704026943
11680,0.0001448809504337
15936,0.0001450158762081
18486,0.0001451099052318
6309,0.0001451481843282
2713,0.0001451943310523
15543,0.0001452662992244
3689,0.0001456053383829
7420,0.000145641776732
9938,0.0001458118728348
11085,0.0001462611205236
13715,0.0001463169005467
4610,0.0001463713461375
10104,0.0001466966535332
9591,0.0001470901646361
9217,0.0001472600619745
2181,0.0001474740914861
12036,0.0001476344479443
2518,0.0001478435483489
140,0.0001478492637602
2424,0.0001482038314443
2532,0.0001482802862195
19022,0.0001483703423836
18571,0.0001484806927795
17096,0.0001486195210795
2538,0.0001493273283126
5071,0.0001494211373004
10083,0.0001494665870313
19961,0.0001496244048089
13435,0.0001497038987624
5561,0.0001498023291789
6440,0.0001501448354457
6085,0.0001502507536592
8539,0.0001504487062448
1180,0.0001505334548425
16657,0.0001506192299557
1328,0.0001506755082694
8958,0.000150675827647
9763,0.0001507945456283
19516,0.0001514254955975
2074,0.0001514632582657
11754,0.0001517228764649
7684,0.0001517778294587
197,0.0001518853842003
7133,0.0001522485527797
17999,0.0001525164686649
11999,0.0001527578483642
10563,0.000152936648671
18798,0.0001534476450648
6200,0.0001534956745848
9076,0.0001536696058758
1007,0.0001538069761469
2944,0.0001539174474393
13714,0.000154143621664
8514,0.0001551562343725
385,0.000155181089737
12926,0.0001553934675733
4647,0.0001558509805617
3281,0.000155959327116
3806,0.0001560175200908
19317,0.0001560725200905
7262,0.0001561681379343
11441,0.0001565460298982
17780,0.0001569166892882
1160,0.0001571228132964
7274,0.0001574583466396
306,0.0001575075052164
1755,0.0001575925323891
15241,0.000157620828816
16512,0.0001580675072286
16180,0.0001581352285205
10889,0.0001582252370372
2593,0.0001582617157098
7349,0.0001587413422927
8273,0.0001587772654841
11419,0.0001588804276341
8913,0.0001588961058017
9933,0.0001589497339828
3614,0.0001589532449328
2224,0.0001594816895148
4598,0.0001595817991249
12681,0.0001596795182641
11166,0.0001596817154558
5774,0.000159688045173
16585,0.0001597034816244
11780,0.0001597086712237
5550,0.0001597766738185
14749,0.0001600070112573
12264,0.0001604215134984
521,0.0001604997514696
8365,0.0001607975801583
4780,0.0001608611223562
2231,0.0001611772869551
12406,0.0001612637305644
3289,0.0001612967421639
8866,0.0001613545648083
13872,0.0001614326164172
3600,0.000161552253697
7070,0.0001616334516128
13076,0.0001618400579584
11382,0.0001618427090246
12644,0.0001618568524059
13450,0.0001620896281943
10537,0.0001621382395759
15497,0.0001621876423803
1365,0.0001622327806155
7202,0.0001624390856129
2179,0.0001625176512562
11551,0.0001626290715788
14683,0.000162647179843
15620,0.0001627494340817
19692,0.0001628463372176
19766,0.0001631022367646
1287,0.0001631184979427
4395,0.0001631240334409
18897,0.00016323794645
1631,0.0001633098507097
10728,0.0001633370448702
19777,0.0001637329451574
3363,0.0001637774900621
17768,0.0001640794619083
2,0.0001641071288352
13586,0.000164235916529
4619,0.0001642782081018
14298,0.0001643041793622
965,0.0001644788750138
11921,0.0001648872120511
12760,0.0001649103523203
373,0.0001649178048817
9934,0.0001650070785214
12839,0.0001650173667496
5586,0.0001651416748713
1769,0.0001651762259953
7769,0.0001653030275869
8113,0.0001653135054051
17106,0.0001654302338054
8896,0.0001654710859672
19366,0.0001655238853157
154,0.0001657174509548
307,0.000165758604707
9125,0.0001658825896016
3903,0.0001660417904756
7797,0.0001661384151614
11383,0.0001661420281012
11784,0.0001661506224412
5319,0.0001662835994255
15749,0.0001663192508031
1937,0.000166420194547
18704,0.0001666270510267
5294,0.0001667648589991
11020,0.0001667856746466
9731,0.0001668036294595
5509,0.000166825764717
18557,0.000166879329409
12978,0.000166903759074
7526,0.0001670398543885
9784,0.0001670653112893
10390,0.0001672441469682
2631,0.00016726670088
10637,0.0001673189970665
2288,0.0001675138096886
3373,0.0001676444814588
7504,0.0001683451466585
19373,0.0001684835889233
4850,0.0001687953118247
10228,0.00016888790748
14559,0.0001689306634538
16206,0.0001689632604466
9417,0.0001693142469872
9772,0.0001693627970982
9839,0.0001694076989725
16868,0.0001694233177471
17873,0.0001694325283409
9163,0.0001695159336842
12757,0.0001695905212085
9533,0.0001695925057542
8183,0.0001696436597469
19114,0.0001696771811575
1815,0.0001698114216904
17771,0.0001698531363589
19418,0.0001699738542559
18158,0.0001701163952886
6589,0.000170243673118
6360,0.0001703471577089
208,0.0001705731249584
7308,0.0001708552825637
14760,0.0001708881756274
3665,0.0001711779757543
914,0.0001711813042254
678,0.0001712009910016
13938,0.0001712484724088
9560,0.000171403930905
6201,0.0001714150623685
3511,0.0001715556095984
15411,0.0001717890343807
19176,0.0001718333284951
719,0.000172046504927
9714,0.0001720867661394
1463,0.0001721627139897
16259,0.0001723911938049
15697,0.0001724533788013
1098,0.0001725741247202
18203,0.0001726027653087
15767,0.0001726834491905
8573,0.0001727110534923
15892,0.0001727328089912
5220,0.0001733142936199
4159,0.0001733215512145
12078,0.0001733798203863
9425,0.0001734064500594
13449,0.0001735275220115
8740,0.0001735722522022
16905,0.0001736378186065
12214,0.0001738910624062
13258,0.00017408507332
6029,0.0001741423443343
13228,0.0001741580603694
2744,0.0001742171630366
2557,0.0001743469505473
14577,0.0001743685057078
1974,0.0001744162070216
10458,0.0001746022098229
597,0.0001747548914734
6871,0.0001748265395208
6650,0.0001749254066464
10388,0.0001749305661104
13302,0.0001750969744421
13994,0.0001751436249222
7863,0.0001752108797293
11290,0.0001752562923601
7562,0.0001753325849386
8856,0.0001753412806817
7720,0.0001757333555523
14931,0.0001763271897556
16604,0.000176448813589
5280,0.0001764888637202
10210,0.0001768833864296
8700,0.0001771849130937
13028,0.0001771896506403
9614,0.0001773192870335
11267,0.0001773442019533
7803,0.0001773655961085
5802,0.0001775821988316
966,0.0001776786792605
12067,0.000177839297307
4981,0.0001779361639882
14664,0.0001779822663954
10127,0.0001779921528538
19256,0.0001780732369225
4329,0.000178266886532
14797,0.0001783561000923
7595,0.0001786041945293
8186,0.0001786946066951
10344,0.0001787317292017
4065,0.0001788734757625
10299,0.0001791079232662
8800,0.000179202435843
5269,0.0001792157268123
1009,0.0001792721209296
2304,0.0001793317259467
15186,0.0001793568012582
12310,0.0001795033943633
16102,0.0001796000136955
19636,0.0001796272339209
6567,0.0001796887478966
10106,0.0001799367156641
15312,0.0001802170139436
17957,0.0001805007727949
8697,0.0001808532139378
11245,0.0001808813235579
4129,0.0001808983573687
4860,0.000181337812098
941,0.0001813967893618
2736,0.0001815127609538
8609,0.0001820453775986
2110,0.000182110539513
7591,0.0001822890297585
