client_id,score
19655,9.491654407638258e-06
10713,9.565394321597351e-06
14367,9.620142180371805e-06
13593,9.743812006483625e-06
17743,1.0061978584240284e-05
2076,1.0234070313388332e-05
4868,1.035594016450162e-05
9157,1.0362925763938582e-05
1143,1.038940117798301e-05
17278,1.0398665486503407e-05
9199,1.0401688697959077e-05
5925,1.0497028643151432e-05
1604,1.0690089119625278e-05
12340,1.071107471020899e-05
1916,1.0812742069874274e-05
10162,1.100005625408754e-05
13528,1.1070079994171849e-05
13346,1.1142418647207324e-05
6093,1.125201831286513e-05
5574,1.1414127515758814e-05
5479,1.1554725927805626e-05
9476,1.1562949608214704e-05
1325,1.1591677764765677e-05
5214,1.1619320328670815e-05
10486,1.1625283584020734e-05
5681,1.1675176455299458e-05
4551,1.167737615093172e-05
3653,1.16899124373888e-05
19608,1.1732731400781742e-05
7893,1.181482766545032e-05
17908,1.190058702824966e-05
5280,1.1910374416197996e-05
16807,1.1948681629208448e-05
2661,1.199951844318126e-05
8019,1.2006783326686535e-05
9007,1.2097791182943446e-05
17792,1.2198678864061188e-05
3806,1.2348493412723147e-05
1696,1.2350420029099205e-05
4753,1.253851806445679e-05
9117,1.25420576019126e-05
3553,1.2666793275597878e-05
15858,1.2674640720601078e-05
4514,1.273872079027617e-05
18713,1.2927536897550714e-05
10354,1.2948512419095391e-05
7228,1.3083484441844228e-05
14344,1.3105375454763295e-05
8351,1.3158699816001896e-05
7923,1.320730132334638e-05
4778,1.321405263780894e-05
12376,1.3398392033847208e-05
701,1.3400883484227752e-05
13063,1.3401394485696583e-05
9465,1.3486433007045934e-05
11762,1.3512637169848334e-05
107,1.3578538482649256e-05
1122,1.35833563502836e-05
16129,1.36887140793037e-05
7984,1.3697780567365113e-05
15633,1.3832057570976163e-05
15035,1.3847580816375104e-05
5384,1.3890430109184648e-05
10498,1.3945775057901688e-05
16024,1.3958426810906954e-05
3394,1.416678732168191e-05
16232,1.4190302405617123e-05
12125,1.4230159596784155e-05
15789,1.4242427474790183e-05
17968,1.4303516101297134e-05
15281,1.4361417751725865e-05
13828,1.4407119853717914e-05
5788,1.4425442011400109e-05
3978,1.4462173036496994e-05
9787,1.4489267580452968e-05
3724,1.4501127089304516e-05
5544,1.4515388589246985e-05
14776,1.4532931678975237e-05
19280,1.4548538502424334e-05
11304,1.459627504264503e-05
9864,1.4683669054893097e-05
11171,1.4774007495450467e-05
1418,1.4808254737470815e-05
13975,1.4839526939788597e-05
18905,1.4887676671880938e-05
10186,1.497822481136468e-05
14545,1.5001145582357209e-05
5324,1.505506670455102e-05
5883,1.5272681911165307e-05
1117,1.542509014460046e-05
18047,1.5484260463040834e-05
5085,1.551141303983597e-05
8413,1.5582677154282602e-05
19654,1.5640020364063642e-05
13180,1.569760493277482e-05
18264,1.5791438415590004e-05
9846,1.5909707346101942e-05
17541,1.5935507755623695e-05
6869,1.616098479529289e-05
19780,1.61616988382058e-05
4620,1.618484557587066e-05
9094,1.6201448913602322e-05
2216,1.6241368767930918e-05
5654,1.627358016243346e-05
2464,1.630694789002149e-05
871,1.6310349896768394e-05
19402,1.636583323940573e-05
5112,1.637024190435407e-05
8186,1.638953073605505e-05
18231,1.6473312206701186e-05
3562,1.6564094629897738e-05
17937,1.658271359378895e-05
18659,1.662651505177232e-05
4519,1.6650334520742427e-05
437,1.677453836134632e-05
5249,1.6823566458572274e-05
1868,1.6885931519436665e-05
13722,1.689220120186536e-05
17376,1.689723565191815e-05
14223,1.69231592588269e-05
5143,1.7003939573642203e-05
20,1.7024133467938444e-05
2667,1.7115861288839976e-05
5878,1.7116673012045948e-05
17433,1.7168656044689628e-05
14645,1.7168883447779113e-05
15076,1.7281471421237092e-05
2028,1.729459949283609e-05
17946,1.7313587553263734e-05
10688,1.7321644469771676e-05
9022,1.742028277228837e-05
3675,1.7461068100093945e-05
8496,1.7533324529689522e-05
8870,1.7552342290773383e-05
16549,1.7553950715023308e-05
11784,1.7609538364646005e-05
2712,1.7613404074887983e-05
8332,1.766216749274464e-05
12678,1.7769685579792076e-05
5863,1.7779479193236327e-05
4074,1.7799344236633488e-05
15180,1.7884946932201122e-05
13995,1.794275333669189e-05
16843,1.7959691008478694e-05
17181,1.802413539988116e-05
5247,1.803307950039972e-05
9724,1.812663861973221e-05
241,1.818410656039276e-05
17130,1.819767645565077e-05
16989,1.822077180232075e-05
1000,1.822696446319334e-05
15549,1.8452425504373048e-05
15672,1.8454462759914437e-05
18825,1.8462309747159017e-05
6143,1.850110066091128e-05
6707,1.852618475324165e-05
17482,1.861908537833872e-05
10246,1.865180931529314e-05
18732,1.86573324808122e-05
12612,1.8695377145471804e-05
6152,1.8809812917913844e-05
14168,1.889065845462496e-05
14921,1.8944721822308217e-05
7945,1.898614699385481e-05
8704,1.9074907747543285e-05
14395,1.909738820960344e-05
3686,1.9159642492463743e-05
830,1.931162687918393e-05
13755,1.931829787211695e-05
17962,1.9344062580716708e-05
14981,1.9435114927125904e-05
1765,1.94800561039054e-05
14238,1.9505416941798524e-05
3489,1.951005727395597e-05
4256,1.951614218599493e-05
5847,1.9540220779030504e-05
10743,1.9593339073158877e-05
5564,1.9596776168760696e-05
3808,1.9600232983803777e-05
13039,1.967160755663383e-05
3821,1.967852196544236e-05
1914,1.970319561586583e-05
705,1.9706814033260582e-05
1537,1.974060964707156e-05
553,1.9747268431797737e-05
17880,1.9749245654617023e-05
5131,1.983011040442028e-05
14844,1.9851868831456904e-05
5541,1.9874464079773643e-05
10477,1.98843217888483e-05
9549,1.992479422137528e-05
16391,2.0023876935666333e-05
10716,2.008903922819436e-05
1081,2.0104069158176032e-05
4324,2.0185933838733657e-05
8146,2.026290856490164e-05
14452,2.0323508740139996e-05
12712,2.03344284564742e-05
11572,2.034917157770991e-05
6761,2.037337941580554e-05
11906,2.037900846156084e-05
480,2.040295982708796e-05
15644,2.041311395149185e-05
8137,2.048232834192593e-05
17420,2.051067430475016e-05
6488,2.0642858976035395e-05
19880,2.0786972698037083e-05
9150,2.0838523866555112e-05
5065,2.0870346470009524e-05
14430,2.094862936589735e-05
9632,2.105254988242249e-05
19982,2.1064544352628305e-05
9354,2.1120534121110108e-05
3680,2.112167885287908e-05
14460,2.1141912006916283e-05
16290,2.115862361810065e-05
10084,2.1204621928574e-05
1975,2.132933192950508e-05
11118,2.13302754216025e-05
2807,2.1365005810389302e-05
9424,2.139712750131333e-05
1880,2.146853705762925e-05
311,2.1502609930816003e-05
5304,2.151549957505325e-05
4474,2.15292807333176e-05
16180,2.154155354208855e-05
1503,2.154386070678656e-05
3126,2.1617602271201915e-05
18299,2.1619741998226585e-05
12767,2.1771102987381625e-05
2401,2.1860686408793937e-05
18463,2.1862151546551707e-05
18342,2.1909782175887973e-05
1275,2.194950210782345e-05
8310,2.1956152941409653e-05
16931,2.198968006683657e-05
5292,2.2260158335711137e-05
13135,2.226508346962039e-05
904,2.229882359267212e-05
11781,2.236255865576312e-05
4770,2.2416786559751413e-05
13043,2.243149211770057e-05
10242,2.2461127548737703e-05
17543,2.2599400872263205e-05
5748,2.270083824782961e-05
8680,2.2761107761202527e-05
4372,2.3080411289902054e-05
12276,2.3126186724572448e-05
1155,2.313966272178864e-05
16382,2.315736794973134e-05
3406,2.3163270676083e-05
8550,2.3194558902772216e-05
13238,2.320512274349997e-05
19009,2.321513433370433e-05
2169,2.3286919185506796e-05
5054,2.329072065704881e-05
10484,2.332387553916517e-05
1177,2.3352720792798324e-05
13069,2.338125734189956e-05
6631,2.3448465047224006e-05
14350,2.3483161218296683e-05
15382,2.356295862280524e-05
15384,2.3669316158261948e-05
2558,2.367086883696138e-05
12221,2.371929823987212e-05
14300,2.3751176098668373e-05
318,2.379522054773e-05
8382,2.3832302921852124e-05
14588,2.3867222529114957e-05
7100,2.387589035106923e-05
5096,2.3980718934007627e-05
4347,2.4002725296046744e-05
9817,2.4039379955502385e-05
17826,2.4046067110090105e-05
16043,2.4065280810695024e-05
9428,2.4093734571193624e-05
5918,2.4235074470336047e-05
5766,2.4250618319174968e-05
8204,2.4266885970410284e-05
9920,2.428823304176246e-05
8069,2.4295514494906616e-05
11408,2.431686283672137e-05
14199,2.4320860578891288e-05
8542,2.4485278654554404e-05
5517,2.4541713616126783e-05
6274,2.456720349374912e-05
7465,2.458049872592097e-05
19023,2.460815418291018e-05
14178,2.4880132900816595e-05
18481,2.493716225351698e-05
18355,2.4992399278639927e-05
18113,2.5002605219529524e-05
8468,2.5013167082652885e-05
10527,2.503177731836016e-05
10371,2.503687850025836e-05
18679,2.513152917689087e-05
6014,2.519655014115915e-05
2833,2.5225655380305723e-05
11184,2.526782973194236e-05
13911,2.5326236595038663e-05
7732,2.538801554248196e-05
7476,2.5522556217535725e-05
15278,2.556760681213937e-05
16174,2.558361798983126e-05
10926,2.568185076203137e-05
16244,2.5708406313069875e-05
16594,2.576615761986081e-05
1416,2.579994207025392e-05
15286,2.5916438036500932e-05
13638,2.597001421000062e-05
10481,2.6028129326269832e-05
6602,2.614430206531424e-05
18654,2.6198580559082507e-05
18037,2.6230188048765868e-05
17142,2.6235813911096488e-05
8879,2.6246207519639265e-05
6747,2.6289943670065675e-05
17500,2.630532340952295e-05
9906,2.633037297619247e-05
2850,2.634084280787778e-05
9442,2.634314218023976e-05
4086,2.6408958931305728e-05
4844,2.648632545492669e-05
19623,2.65056398829234e-05
17466,2.652335852436604e-05
16554,2.653178758451132e-05
8260,2.668859702746181e-05
12471,2.6701458822044435e-05
2353,2.6856018127066344e-05
6257,2.687408531639192e-05
7949,2.6881133370704704e-05
19362,2.6906781154693898e-05
382,2.6942420697963964e-05
3171,2.6987566866653763e-05
11276,2.70501538949949e-05
13877,2.707974585145796e-05
6009,2.708910953307284e-05
1695,2.714402201294849e-05
12333,2.714963253230179e-05
13295,2.7154574296389152e-05
4755,2.71587555515176e-05
15661,2.7167469679680557e-05
9684,2.7176393879335643e-05
19262,2.728874831985956e-05
16945,2.7343572978681763e-05
5000,2.7428721684763327e-05
9226,2.7471674333087387e-05
14623,2.7477603239821988e-05
3872,2.7639458640545936e-05
10293,2.768687808072889e-05
6466,2.79187319396181e-05
6026,2.7970925237944743e-05
5089,2.8023733745717545e-05
6139,2.8029342056706512e-05
11689,2.810543484494068e-05
8588,2.8136669934378425e-05
10430,2.816132401022717e-05
15458,2.8181648772643657e-05
12573,2.8194901721586147e-05
8808,2.819979575936452e-05
986,2.8202032721377777e-05
7409,2.8270325768672365e-05
16118,2.828122914200828e-05
12134,2.83114642218976e-05
2450,2.8331573878458918e-05
4395,2.8513918480456716e-05
14643,2.853888777058897e-05
17343,2.8655899704580927e-05
18280,2.867679559331752e-05
10032,2.879262999198557e-05
9252,2.890924486277579e-05
8411,2.893131516477932e-05
9047,2.894481251830869e-05
6973,2.898734639711964e-05
258,2.9143174878911315e-05
2626,2.914400918604987e-05
12180,2.920734787645101e-05
16809,2.9279320249851576e-05
15943,2.928080216895181e-05
8790,2.9298814544046195e-05
1559,2.9351623141691117e-05
1894,2.9394140365338432e-05
11645,2.9538265823930705e-05
424,2.9568403915778688e-05
7571,2.959994442615376e-05
4584,2.960719342552072e-05
10402,2.961125747148661e-05
7313,2.963664441114834e-05
1273,2.9643557677258133e-05
16908,2.9698021870874028e-05
8298,2.973201139039374e-05
14152,2.976509618452066e-05
14454,2.9899923551553087e-05
2909,3.000296915667421e-05
10991,3.000487179497264e-05
6651,3.0060617422950986e-05
6345,3.0100765755409365e-05
4389,3.0187089644227067e-05
8763,3.020389064289992e-05
15921,3.029535241327321e-05
2765,3.030641498665152e-05
14734,3.03159060974024e-05
2147,3.0357057497975176e-05
4833,3.0473355794283312e-05
18836,3.051932829800275e-05
9820,3.0575809766478194e-05
19060,3.0768198460023115e-05
9441,3.077656471087054e-05
7092,3.08161876971761e-05
4735,3.084138618069547e-05
12092,3.087090669486442e-05
5946,3.093329903518589e-05
13681,3.096914626987158e-05
19939,3.097691157349458e-05
9833,3.113874099861841e-05
2698,3.114088535904457e-05
10083,3.1234920340160994e-05
15680,3.126600169206572e-05
6458,3.1310643698772524e-05
12850,3.13865524593722e-05
8271,3.139673015331982e-05
11865,3.141958480952041e-05
19738,3.1500517169966466e-05
1976,3.158819587045435e-05
726,3.166958453232997e-05
7384,3.1670067370624385e-05
13267,3.16973192304163e-05
4791,3.1787498698659875e-05
8673,3.187620297874567e-05
1818,3.190119730932469e-05
14222,3.190975674065153e-05
17370,3.19330716716992e-05
7087,3.194709937478676e-05
14004,3.195831346182775e-05
17806,3.196903125094939e-05
3635,3.202749743660941e-05
17954,3.2082647885522035e-05
3638,3.2092926090142334e-05
483,3.218226959174269e-05
455,3.223860429207077e-05
433,3.2240824834585355e-05
13006,3.227977719732907e-05
17797,3.234695759245624e-05
1310,3.23711744385063e-05
11500,3.239414933609582e-05
3712,3.239695133422705e-05
8056,3.239856516936586e-05
4644,3.245543918460391e-05
8152,3.248132191794436e-05
17416,3.2584640919885833e-05
18123,3.258944977007008e-05
13460,3.266330581763406e-05
1587,3.266383264321998e-05
17642,3.269536783485844e-05
6972,3.273561442786795e-05
9679,3.2736818131879165e-05
15154,3.2809861547464085e-05
6080,3.290284678736788e-05
16409,3.291614963500957e-05
15628,3.307170244250641e-05
1302,3.3096038091313737e-05
6876,3.316354154551256e-05
5255,3.3226965590942696e-05
9988,3.3237446996360404e-05
10785,3.334969605988774e-05
2456,3.339073452768247e-05
8573,3.339859389900317e-05
5675,3.343413283158363e-05
2599,3.34948440058172e-05
14535,3.356125891073697e-05
10944,3.3620836440476e-05
5017,3.372991364679643e-05
14538,3.375915679355066e-05
16214,3.387041226722058e-05
11464,3.388109224486347e-05
17221,3.391152445083055e-05
11569,3.4025236266089226e-05
13883,3.4057707274217555e-05
18220,3.410213689162468e-05
174,3.425374243205261e-05
17759,3.425559414145252e-05
1360,3.434889605420584e-05
15763,3.440545457738273e-05
13291,3.449668174149334e-05
10657,3.459131444941656e-05
13757,3.464217180345602e-05
7129,3.4732250915197865e-05
5394,3.474985413273469e-05
897,3.4758223518939063e-05
6766,3.4795132411743545e-05
5135,3.488777461858145e-05
15120,3.491676581581149e-05
19819,3.49266947314613e-05
13955,3.4948498677085e-05
11630,3.49725967677106e-05
12495,3.49997302816497e-05
12466,3.500252502482985e-05
3646,3.500849540091644e-05
142,3.514585779588532e-05
10960,3.515075122184649e-05
16073,3.5164744965957755e-05
4337,3.52180857713664e-05
1411,3.522513614425643e-05
10748,3.523421755955568e-05
10726,3.5339447830504486e-05
18382,3.536126762075492e-05
4656,3.5366387785874734e-05
2,3.5389458021568965e-05
9210,3.541952577405551e-05
6445,3.552571266797796e-05
9852,3.558666520292651e-05
18775,3.564562130544596e-05
2774,3.565668217721042e-05
8253,3.571730631763502e-05
14720,3.584279644437399e-05
12812,3.584915652069597e-05
5048,3.589627686904877e-05
6161,3.596129619798988e-05
7125,3.602118482707688e-05
5799,3.605122004352288e-05
18989,3.610467043979535e-05
703,3.6121752160704816e-05
18590,3.614010995700423e-05
3039,3.6242579470278974e-05
13914,3.624518231167232e-05
13229,3.629253680149288e-05
19288,3.650983383070576e-05
10862,3.651102798854142e-05
5399,3.652270502042588e-05
776,3.654853053115572e-05
6883,3.665347134266796e-05
19552,3.673148456869039e-05
19557,3.676772428418276e-05
13030,3.678297836051709e-05
15062,3.6787577490970834e-05
3763,3.682092200984203e-05
9097,3.6832213022171065e-05
9131,3.684195227853711e-05
4216,3.684658384237975e-05
19533,3.685303132139999e-05
12734,3.699360604163768e-05
6753,3.718224530247344e-05
8091,3.719340954501136e-05
5633,3.721850489539043e-05
6949,3.727001911154273e-05
7461,3.7287214028520686e-05
17260,3.7322422263855934e-05
712,3.7396024747916016e-05
14698,3.740699939658492e-05
8263,3.747394159492755e-05
15091,3.752266975816134e-05
19095,3.753473553246073e-05
14733,3.757359685305076e-05
1778,3.763456415210205e-05
11289,3.766655151888889e-05
11697,3.769549786821772e-05
14257,3.777650284913377e-05
1669,3.7881584227196425e-05
17186,3.792070284929613e-05
6754,3.795546109827208e-05
5775,3.798778287240131e-05
6740,3.799361520198234e-05
459,3.815334796705e-05
14514,3.815588207583925e-05
17985,3.8169456902801245e-05
9026,3.818260976899028e-05
1610,3.822339728914249e-05
13538,3.830287651881416e-05
8950,3.8341200219996206e-05
11083,3.837603983536512e-05
3382,3.83984789372444e-05
7090,3.855467946390214e-05
2110,3.8575196542925465e-05
7985,3.860316755536245e-05
4443,3.8615958649726125e-05
9651,3.867212975630739e-05
6015,3.879767558782472e-05
15032,3.880346173401076e-05
1228,3.887347442429952e-05
728,3.896790066340142e-05
2433,3.90705900335795e-05
10865,3.907635659570964e-05
15599,3.913653036211608e-05
16811,3.916149655307992e-05
10270,3.9176142793496576e-05
5780,3.926177429530886e-05
7162,3.936625403243626e-05
10735,3.93804631779093e-05
10787,3.939711953987709e-05
9585,3.94161658095226e-05
18816,3.947381749872006e-05
12222,3.948035392619875e-05
8541,3.950877895392298e-05
1076,3.951597343768744e-05
6548,3.953126899641017e-05
3811,3.967516670438859e-05
18636,3.978057860337257e-05
13547,3.989544554462838e-05
9967,3.993823488901804e-05
15070,4.017199793845848e-05
15140,4.019898141576395e-05
13957,4.021236986913776e-05
12613,4.033384220001725e-05
14659,4.034024768387881e-05
19202,4.039883256872568e-05
10919,4.042240047152587e-05
17155,4.044477923690143e-05
7514,4.048703671311593e-05
12345,4.063121584619975e-05
494,4.0670245563214655e-05
11660,4.077330424622059e-05
12454,4.079672024048624e-05
2045,4.086498798001047e-05
13819,4.0874464984409614e-05
9815,4.09834520493015e-05
16013,4.100629089378609e-05
8624,4.1123544696666426e-05
8730,4.1126517973254416e-05
18487,4.114041361391053e-05
6647,4.127550069484843e-05
4210,4.129407075959088e-05
11234,4.144446967055393e-05
19964,4.144841159176008e-05
14273,4.156269314097804e-05
17246,4.157555503614218e-05
6520,4.16252462434893e-05
6410,4.167799888734905e-05
14661,4.1706127286043776e-05
6508,4.173691950227049e-05
6674,4.175842709667528e-05
7138,4.177840930815008e-05
17359,4.18457972258596e-05
5115,4.186837833868545e-05
19367,4.191509012045214e-05
10930,4.19291330116849e-05
15174,4.197813948943303e-05
19903,4.204577415022466e-05
13667,4.206673057347737e-05
736,4.212542046549967e-05
15998,4.214227586003796e-05
11779,4.2148634530715735e-05
2436,4.2231125425923394e-05
6733,4.226921080633287e-05
12671,4.239714765972284e-05
15135,4.242106470001328e-05
18731,4.250696557466759e-05
822,4.25260581873777e-05
19554,4.257191475847142e-05
11439,4.270096526624119e-05
14191,4.279625624161656e-05
9664,4.2820713281345534e-05
9606,4.283946289526636e-05
9527,4.291434519869854e-05
9845,4.2947180666834094e-05
2645,4.302824576487821e-05
3352,4.305935173373762e-05
10802,4.3096485002811535e-05
17874,4.312629861955357e-05
14603,4.313236847007154e-05
14298,4.313424642771376e-05
10425,4.319441752317046e-05
5744,4.325022270244125e-05
18817,4.3269374482742974e-05
2444,4.329095770358174e-05
12061,4.331532296956499e-05
5488,4.333030809810442e-05
8478,4.334028893059572e-05
6025,4.334858887405599e-05
12082,4.339800637329942e-05
5491,4.347826300460645e-05
9396,4.355720763281564e-05
14756,4.355986822390221e-05
16603,4.356048805304466e-05
10927,4.357582300990896e-05
7254,4.361329371924829e-05
16353,4.374186492572467e-05
4795,4.37570971663605e-05
2777,4.375994759830263e-05
930,4.380959316294364e-05
472,4.381866598286605e-05
10720,4.383718275303539e-05
5627,4.395026349538832e-05
10067,4.402387092722358e-05
4796,4.404208975704224e-05
18458,4.405094513544195e-05
4419,4.4087313089298566e-05
975,4.422583850412816e-05
4866,4.424683381010504e-05
16143,4.426690810063481e-05
8866,4.4299331536404406e-05
19109,4.435245051026873e-05
17223,4.438848255660606e-05
5973,4.440657514957979e-05
7536,4.444953888563451e-05
18556,4.456513369265841e-05
16571,4.457852620752142e-05
12579,4.4585968068137806e-05
7973,4.459275223550371e-05
2150,4.461292045226253e-05
12080,4.462470043783742e-05
186,4.478954417470433e-05
8363,4.483490103362307e-05
2707,4.484593682938473e-05
7525,4.4864599469359314e-05
17708,4.486578418634962e-05
12653,4.493255762226508e-05
4523,4.498448684170703e-05
9135,4.5081153396303896e-05
2185,4.509681554469503e-05
3462,4.510814343033532e-05
17848,4.517488640729951e-05
8924,4.519582321900247e-05
368,4.523307387134928e-05
4436,4.5249268199571126e-05
8403,4.528514713713817e-05
17667,4.528521570666328e-05
19227,4.529258629644348e-05
3359,4.542202012653123e-05
14968,4.560800147842974e-05
4456,4.563504077610128e-05
569,4.568212273451921e-05
9397,4.5686005066296045e-05
4916,4.570756177614564e-05
13611,4.575556063819555e-05
833,4.5787172944819e-05
3896,4.579722611603993e-05
8081,4.581721890987863e-05
8934,4.584345562986552e-05
11542,4.586681261471204e-05
8276,4.58678761733824e-05
7515,4.590085986293484e-05
18591,4.5926496380373125e-05
4070,4.593692383787012e-05
14189,4.594106476513133e-05
4415,4.5965922357566834e-05
9290,4.60013726776027e-05
19948,4.601532099908538e-05
18008,4.606268251003137e-05
11709,4.606327919103399e-05
11744,4.608246046819031e-05
9552,4.610021146647812e-05
12770,4.613783209620646e-05
14685,4.61569551339834e-05
5587,4.619848693765199e-05
4633,4.619990077879375e-05
1175,4.621984136167642e-05
6465,4.624119486354234e-05
18282,4.624722709075857e-05
10195,4.6291336462900206e-05
6596,4.630705804194907e-05
13498,4.631600599793449e-05
11037,4.63785567791571e-05
17935,4.653662077182058e-05
4416,4.65626028287193e-05
7231,4.668842162987078e-05
11531,4.676464619144459e-05
11563,4.677553534079016e-05
10999,4.6776451650007454e-05
6324,4.685231736594026e-05
3883,4.688586039306192e-05
4689,4.6992937871834495e-05
15211,4.717419212307708e-05
857,4.718859973309505e-05
11320,4.722518451887047e-05
3854,4.732584621681552e-05
4590,4.73427718604246e-05
2012,4.73469047509926e-05
6468,4.7371272117428e-05
14860,4.7467712371444255e-05
13931,4.7554248902320974e-05
842,4.75865093248984e-05
8391,4.7593306003454506e-05
5603,4.759884712335184e-05
13561,4.761179857921379e-05
16929,4.76499393798408e-05
15396,4.768464177062877e-05
17565,4.770054560604498e-05
8444,4.771928879571562e-05
2128,4.774035085932006e-05
13130,4.774998363414609e-05
6636,4.778855437741746e-05
8155,4.781869278701183e-05
4214,4.782469713973381e-05
15817,4.78519249568317e-05
19810,4.789012635015251e-05
19595,4.795654737527843e-05
12493,4.8026607730781e-05
16599,4.8051193505382986e-05
890,4.806721686528668e-05
15378,4.811858352103662e-05
15983,4.812300846172272e-05
12215,4.813523005279328e-05
3650,4.8145984493928966e-05
5078,4.8162310387614805e-05
10625,4.816733271041799e-05
1164,4.81673352534885e-05
11525,4.820555509818137e-05
6062,4.820811500436904e-05
6235,4.822987830299419e-05
8564,4.825600245654296e-05
18851,4.826856820054341e-05
889,4.827674118561157e-05
7843,4.82887115833701e-05
1280,4.831596517230305e-05
4346,4.837855239544235e-05
13134,4.841440008055108e-05
7777,4.847061867821196e-05
10468,4.853581496748383e-05
18768,4.870504643038372e-05
2476,4.872931008041924e-05
10243,4.88411402564437e-05
6998,4.885014457192806e-05
9994,4.899205083379874e-05
653,4.906445660136973e-05
10123,4.906704072666622e-05
5614,4.908958472908134e-05
7412,4.912275165160565e-05
8757,4.924285288971823e-05
10855,4.931652158689333e-05
1104,4.935878182853256e-05
19351,4.9525210319565336e-05
11125,4.961301662334296e-05
5126,4.965022107137957e-05
8616,4.9660721332336014e-05
6601,4.967252464792684e-05
795,4.968993085064191e-05
11115,4.9712464081257446e-05
5111,4.972339091822097e-05
7395,4.974846206287095e-05
12715,4.975671809009463e-05
18002,4.9796877599071446e-05
2275,4.9873975564184986e-05
4132,4.988033324834405e-05
17441,4.988629327558576e-05
14345,4.99056620327758e-05
18373,4.990967423883622e-05
3202,4.993924314146522e-05
2236,4.996430483094632e-05
4133,4.999283792369541e-05
4504,5.0133651106247805e-05
9152,5.0312731370061554e-05
386,5.052187410754589e-05
7826,5.057932029815805e-05
3483,5.0679625937264e-05
6863,5.074798055229516e-05
17869,5.095674383146173e-05
7177,5.09605672118055e-05
111,5.0970666673222766e-05
6935,5.098505269629221e-05
12056,5.10119765310524e-05
1590,5.109959766491649e-05
1169,5.1311472553677135e-05
8859,5.133490071581912e-05
9002,5.1412880278808215e-05
10459,5.152478276041073e-05
13783,5.153564560528876e-05
16407,5.154460595467137e-05
14964,5.15836714129616e-05
7094,5.173226841139458e-05
15289,5.177263654109909e-05
16831,5.189655596596625e-05
13789,5.1908119373140094e-05
2557,5.192414138447536e-05
16420,5.2036192114543926e-05
3410,5.204060264098586e-05
19406,5.206369766532869e-05
6640,5.209012911145845e-05
17163,5.213479362893522e-05
5700,5.216440031283726e-05
18069,5.219938374727939e-05
14836,5.220087635407e-05
1516,5.22604681717702e-05
11589,5.2268824427683655e-05
8096,5.228834520937411e-05
5729,5.232480101979814e-05
16524,5.243313609386221e-05
2978,5.2569476082802336e-05
13504,5.264261684319148e-05
14193,5.264338791128107e-05
2762,5.2676612069608994e-05
9540,5.277943638853491e-05
11059,5.2827595694978175e-05
4912,5.2880663290833576e-05
3075,5.302405170357043e-05
18162,5.304252881167808e-05
326,5.3096760722414967e-05
9597,5.312059461679036e-05
10247,5.315654288228979e-05
28,5.3175855386726896e-05
3302,5.31983800069402e-05
